prob_fn	mu_0	omega_mu	sigma_0	omega_sigma	prob_tx	prob_bd_given_prev_tx	mu_tx	sigma_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx	trans_form
0.064771036	4.1125219	0.67828565	0.48582735	0.43523625	0.11837948	0.96327345	2.131167	0.64182719	7.757338	-18.769929	-0.44111716	1.0	7.0521828e-09	1.0	0.029493102	0.0011722738	ve
0.06307179	4.1032933	0.7065281	0.49654873	0.41035896	0.11489025	0.95391258	5.6363362	0.59324062	-5.7405272	-18.57698	0.80950572	1.0	8.5530296e-09	1.0	0.037791717	0.022438372	ve
0.061379992	4.110505	0.70543512	0.48283362	0.44331315	0.11858161	0.91730859	3.1785793	0.97283021	-0.034565005	-18.381174	-0.044962079	1.0	1.0402979e-08	1.0	0.028335651	0.020678646	ve
0.064389344	4.1144421	0.69881876	0.47255041	0.4379362	0.12235562	0.93415656	2.7394167	0.18354585	-3.0059335	-18.61797	-1.536798	1.0	8.2095347e-09	1.0	0.026942612	0.0015247396	ve
0.061299322	4.102817	0.70830864	0.47864251	0.43791898	0.11197091	0.95363786	2.7859692	0.36527852	3.4575615	-18.43266	0.89223858	1.0	9.8809219e-09	1.0	0.025855098	0.00080648379	ve
0.06889865	4.0926887	0.71401361	0.47501815	0.44248558	0.11661262	0.97125973	2.6245152	0.23361333	1.7144506	-18.747153	0.45544399	1.0	7.2146471e-09	1.0	0.04040559	0.0017281844	ve
0.0609398	4.1116941	0.70466885	0.47768046	0.43272925	0.12012566	0.92540549	2.7999772	0.30406859	1.6072515	-18.322673	0.27527128	1.0	1.1029709e-08	1.0	0.026822653	0.0030449676	ve
0.063967181	4.1026443	0.6844556	0.46973168	0.47511193	0.11351255	0.93400637	2.4950841	0.78446907	0.0794143	-18.779868	0.048093146	1.0	6.9824334e-09	1.0	0.03699604	0.0012560425	ve
0.057939484	4.1040627	0.70550525	0.47736727	0.45003105	0.12030528	0.94727311	2.3999431	0.72674767	-2.1465783	-18.40783	-0.43303594	1.0	1.0129339e-08	1.0	0.027636109	0.01630472	ve
0.065901521	4.0863055	0.69717323	0.48112201	0.44045155	0.11900622	0.905756	2.3518668	0.25083233	-3.2009303	-18.851376	-0.87535702	1.0	6.500567e-09	1.0	0.038854483	0.003426524	ve
0.060211538	4.1313853	0.69704168	0.48846303	0.45530647	0.12187458	0.89058166	2.4986265	0.38701878	2.6832147	-18.416347	0.45411905	1.0	1.004343e-08	1.0	0.024106165	0.0026250226	ve
0.063245339	4.0968592	0.69518101	0.48855653	0.44480522	0.11693887	0.94130008	2.7223197	0.41523507	-2.6866788	-18.830906	-0.45936421	1.0	6.6350066e-09	1.0	0.040095093	0.0021032817	ve
0.060392037	4.1100971	0.70979344	0.48982256	0.4287863	0.12040004	0.91010521	2.5251975	0.33573749	1.5165109	-18.296476	-1.8243008	1.0	1.1322479e-08	1.0	0.024461024	0.0016596598	ve
0.061223359	4.1139361	0.6840855	0.4974417	0.42113674	0.11964937	0.90975212	2.5155345	0.13576374	-3.6503883	-18.44523	0.27244759	1.0	9.7574915e-09	1.0	0.027215525	0.011838482	ve
0.06241402	4.0836959	0.68977566	0.49864565	0.40560803	0.11411326	0.96509196	3.1912581	0.60198932	0.33684876	-18.720255	-0.59546291	1.0	7.4113358e-09	1.0	0.033656519	0.0051287121	ve
0.062352584	4.1210313	0.69425839	0.50080347	0.40135669	0.11974871	0.91101108	2.3129756	0.64992477	0.26492519	-18.35703	0.74592048	1.0	1.0657201e-08	1.0	0.029951554	0.0098597035	ve
0.063453648	4.0807606	0.70087642	0.49779322	0.4077711	0.12007436	0.95702426	2.7568662	0.55093119	-0.71447752	-18.826214	-0.85225919	1.0	6.6662148e-09	1.0	0.035875455	0.00915841	ve
0.068290904	4.091475	0.70345765	0.49676792	0.39948365	0.11477652	0.91279529	2.4788114	1.3853901	-5.7933183	-18.530364	-0.12480674	1.0	8.9611767e-09	1.0	0.039611133	0.0034320809	ve
0.061978272	4.0942442	0.71164621	0.49113076	0.42348443	0.11446208	0.95392806	2.5983021	0.3796362	7.2834785	-18.695287	0.33596291	1.0	7.5987135e-09	1.0	0.026698067	0.017571259	ve
0.066843035	4.1010493	0.70466596	0.48242881	0.43040202	0.1180151	0.93849922	2.4091869	0.53063955	3.1217391	-18.796717	-0.25274348	1.0	6.8657747e-09	1.0	0.02701879	0.011766271	ve
0.057277912	4.098647	0.69423477	0.48649309	0.42610588	0.1215134	0.91125219	2.57764	0.32704112	-3.1472122	-18.463788	0.27907718	1.0	9.5780832e-09	1.0	0.038502074	0.011018032	ve
0.0603871	4.1030974	0.69912677	0.48935679	0.42284718	0.11560143	0.87961359	3.0420955	0.34272221	-11.390202	-18.602783	0.41834417	1.0	8.3351644e-09	1.0	0.029712519	0.016025843	ve
0.06541839	4.0963133	0.6755708	0.48423814	0.41181731	0.1222469	0.96887951	3.0748385	1.1434774	12.126303	-18.448012	-0.38888587	1.0	9.7303878e-09	1.0	0.025628055	0.0059534251	ve
0.063774301	4.0959271	0.68106761	0.48246455	0.43663578	0.11892464	0.94606929	2.3513621	0.49162815	7.5369439	-18.810535	-0.57575838	1.0	6.7715574e-09	1.0	0.031869336	0.01647333	ve
0.065550446	4.0909224	0.68847332	0.48096166	0.43988508	0.11807518	0.95438288	2.3922305	0.3405472	4.9359493	-18.845966	-1.2561138	1.0	6.5358331e-09	1.0	0.031769159	0.0132325	ve
0.063043693	4.0974787	0.69064751	0.48941056	0.43423607	0.12383767	0.95606848	2.5075838	0.28668645	9.5342941	-18.576226	0.10591347	1.0	8.5594844e-09	1.0	0.032627828	0.0052680476	ve
0.066621696	4.0907441	0.70021588	0.48410786	0.44974066	0.11741463	0.94782982	2.5714621	0.52230976	-11.936686	-18.520889	-0.18457395	1.0	9.0464917e-09	1.0	0.039074131	0.017938753	ve
0.062895814	4.1022972	0.69664695	0.4857671	0.43066226	0.11331146	0.92538246	2.759229	0.21437088	-2.6119102	-18.531049	-0.43297636	1.0	8.9550474e-09	1.0	0.033499581	0.0039119879	ve
0.062805205	4.1030827	0.69821565	0.48565985	0.4390109	0.11166978	0.92698183	2.8224555	0.2293387	-2.645455	-18.529789	-0.48179645	1.0	8.9663369e-09	1.0	0.031750605	0.0028071395	ve
0.057305602	4.1209501	0.71034201	0.49109204	0.42459357	0.12548801	0.94839874	2.8902709	0.42779219	2.5632227	-18.738474	0.35210241	1.0	7.2775321e-09	1.0	0.035739456	0.0033928398	ve
0.066455516	4.0923034	0.70187938	0.49223409	0.41146405	0.11611456	0.96251864	2.4042716	1.1252352	-5.2484993	-18.481737	-0.5823626	1.0	9.407702e-09	1.0	0.028768004	0.0038193286	ve
0.063119118	4.0951164	0.71311416	0.48658146	0.42461619	0.11706819	0.94599756	2.5622002	0.13383654	4.8354176	-18.768368	0.81609733	1.0	7.0631989e-09	1.0	0.03628165	0.013444765	ve
0.065652377	4.0978116	0.70423625	0.48449944	0.42979452	0.11603396	0.97047421	4.6658163	0.055602865	-5.8082934	-18.633905	-0.80790733	1.0	8.0797485e-09	1.0	0.028850215	0.0065936966	ve
0.068218736	4.1100763	0.70605129	0.49212821	0.40105382	0.11081649	0.97478267	4.9000031	0.41499193	8.2757295	-18.634769	0.061790711	1.0	8.0727749e-09	1.0	0.029621896	0.01385734	ve
0.065862642	4.0962225	0.69708633	0.51296969	0.40264405	0.11836819	0.96246229	6.3278173	2.2546156	-3.4405031	-18.66524	-0.46720759	1.0	7.8304938e-09	1.0	0.025531256	0.0021322989	ve
0.064288451	4.0895282	0.68095072	0.4972024	0.4289922	0.11415448	0.9560302	2.376518	0.17059582	3.8776487	-18.374312	-0.058827206	1.0	1.0474608e-08	1.0	0.029433178	0.021698427	ve
0.064570097	4.0852958	0.68017447	0.51153082	0.43068648	0.12317387	0.90244087	2.3835835	0.42639111	1.6238856	-18.730206	0.23731273	1.0	7.3379509e-09	1.0	0.034312078	0.0024429056	ve
0.065629852	4.0894817	0.68622757	0.50329191	0.41992696	0.11075816	0.96537835	2.9178592	0.48642711	-5.9590712	-18.453082	0.80079822	1.0	9.6811846e-09	1.0	0.030467464	0.013486564	ve
0.061002108	4.0971864	0.68244946	0.49802179	0.43059341	0.13179509	0.90523411	2.4126043	0.41690775	5.7036798	-18.758649	-0.79109399	1.0	7.1321757e-09	1.0	0.032622594	0.0049567328	ve
0.066314263	4.1060102	0.70498514	0.50036663	0.449299	0.1098589	0.91256875	2.7975593	0.28843781	-3.9167026	-18.61108	0.74276406	1.0	8.2662924e-09	1.0	0.026345655	0.013008826	ve
0.059893623	4.0956587	0.69307082	0.48178473	0.44108426	0.12447068	0.94521044	2.533387	0.21090798	6.2183261	-18.777204	-0.71544532	1.0	7.0010602e-09	1.0	0.039841109	0.0049342069	ve
0.061042175	4.0903572	0.68721736	0.48663132	0.43844121	0.11924155	0.8714021	2.5528315	0.24862642	-3.988088	-18.728574	-0.67655991	1.0	7.3499357e-09	1.0	0.037635615	0.018245167	ve
0.059836904	4.0876327	0.69992216	0.49130537	0.4464006	0.11959889	0.9536222	2.5013778	0.19945122	1.1507086	-18.64518	0.60287513	1.0	7.9891642e-09	1.0	0.035349489	0.0038142323	ve
0.06228669	4.1007967	0.70882992	0.48067593	0.41744864	0.12175534	0.95864737	2.6898429	0.21796211	1.6751449	-18.339687	-0.35957923	1.0	1.0843646e-08	1.0	0.034035173	0.0038876147	ve
0.058584741	4.1108343	0.71486684	0.48256248	0.42295214	0.11547429	0.95307803	3.3671997	0.91070747	-1.2670586	-18.853404	0.36450272	1.0	6.4874021e-09	1.0	0.029508455	0.017369693	ve
0.057469973	4.1147657	0.7183938	0.48401915	0.41143468	0.11738387	0.92808708	3.2834504	0.80080383	3.620545	-18.787644	-0.78663921	1.0	6.9283479e-09	1.0	0.028178944	0.013749988	ve
0.065072898	4.11054	0.69058154	0.48862427	0.41629587	0.12571402	0.9031926	2.3921206	0.7708902	-5.6648879	-18.483892	0.24102378	1.0	9.3874483e-09	1.0	0.033790762	0.013675638	ve
0.066033396	4.0932499	0.6930074	0.49048558	0.43043795	0.11881839	0.92089467	2.5971045	0.50025473	-1.6892974	-18.542346	-0.1288283	1.0	8.8544482e-09	1.0	0.030135345	0.0070041526	ve
0.057065905	4.1011428	0.70825113	0.49220011	0.43693786	0.11758293	0.92458852	2.5682508	0.88992657	-0.41964435	-18.583825	0.084459476	1.0	8.494686e-09	1.0	0.030878103	0.0016191077	ve
0.067030754	4.0957054	0.694061	0.48596244	0.4106331	0.12590708	0.96039272	2.0286292	1.6221317	0.39483511	-18.790512	-0.23568947	1.0	6.9085116e-09	1.0	0.037199247	0.023674793	ve
0.063823184	4.0920441	0.69537841	0.48659193	0.41282603	0.11775079	0.92360252	2.3097401	0.60044188	-2.1108821	-18.725503	1.3233763	1.0	7.3725415e-09	1.0	0.036899947	0.0046540945	ve
0.063682788	4.1050786	0.70809637	0.48758325	0.42408095	0.11814346	0.98293885	2.5612187	1.5239434	-5.4551637	-18.51767	0.0014764046	1.0	9.0756603e-09	1.0	0.028184138	0.0065837269	ve
0.059827487	4.0958943	0.70185651	0.50224773	0.38981301	0.11779551	0.89778797	1.9727787	0.81480246	6.39256	-18.600928	0.049584471	1.0	8.3506339e-09	1.0	0.034785914	0.01435036	ve
0.059250502	4.0993379	0.70038918	0.50552153	0.40908034	0.12691244	0.96753579	3.5549367	0.22356595	-6.9524223	-18.648578	0.46124903	1.0	7.9620595e-09	1.0	0.032429784	0.0058565975	ve
0.067174321	4.0848705	0.69191822	0.49386718	0.41249292	0.11801279	0.89154549	2.6241761	0.19436298	8.1037206	-18.572836	0.073806995	1.0	8.5885517e-09	1.0	0.031716716	0.0033244185	ve
0.061216796	4.1137157	0.71076472	0.49420182	0.3729991	0.12540187	0.926494	2.6556166	0.22918564	0.57434489	-18.596142	0.60702854	1.0	8.3907e-09	1.0	0.032814728	0.023490063	ve
0.062421133	4.1083655	0.70301296	0.48058708	0.40825763	0.11314809	0.94840947	2.672214	0.20648529	1.7752578	-18.69603	-0.49202847	1.0	7.5930685e-09	1.0	0.033630277	0.0013855079	ve
0.056736608	4.0882046	0.70823865	0.48959564	0.39674609	0.12147472	0.95178371	2.7959147	0.28537203	-2.2906861	-18.579397	0.5776372	1.0	8.5323877e-09	1.0	0.028188994	0.014971514	ve
0.068043268	4.0875605	0.71087831	0.4884437	0.37606529	0.11300888	0.92764762	2.4785474	0.93003206	10.960826	-18.680283	-0.21794791	1.0	7.7135834e-09	1.0	0.030455266	0.011971502	ve
0.055420452	4.1079474	0.71257003	0.48421697	0.37626273	0.12247313	0.95004421	2.8622669	0.35510061	-0.042719477	-18.384923	0.40013055	1.0	1.0364048e-08	1.0	0.033076205	0.0098378875	ve
0.063428209	4.1102103	0.70903068	0.48743666	0.37887558	0.12073582	0.95659239	2.742715	0.11580647	-1.4398545	-18.712214	-0.77545653	1.0	7.4711738e-09	1.0	0.03622644	0.008649362	ve
0.061324026	4.1019719	0.71359394	0.48906669	0.40257155	0.12029198	0.9003584	2.9200975	0.63089377	-3.2183636	-18.434207	0.36153049	1.0	9.8656459e-09	1.0	0.032995572	0.010393745	ve
0.059086066	4.102325	0.71108816	0.47960791	0.41052634	0.11885515	0.95653961	2.6913172	0.11194077	1.6493932	-18.570166	1.4215337	1.0	8.611509e-09	1.0	0.030932699	0.0044782562	ve
0.055661186	4.0791875	0.71885913	0.47695055	0.42708263	0.12684964	0.82381499	3.0227706	0.84403774	-1.1236401	-18.694899	0.52841208	1.0	7.60166e-09	1.0	0.026159761	0.01494914	ve
0.065717399	4.0899047	0.73215896	0.46932992	0.38217445	0.10441244	0.97391964	2.7475883	0.4027094	-0.79613605	-18.338255	0.39212426	1.0	1.0859178e-08	1.0	0.043619644	0.0082214189	ve
0.068830174	4.0960452	0.7316559	0.47552392	0.38270316	0.11149023	0.95136781	2.3197865	0.7513349	4.3489532	-18.495347	0.35180157	1.0	9.280534e-09	1.0	0.039038237	0.008052672	ve
0.054969521	4.1060165	0.72312558	0.48004805	0.36691308	0.12233337	0.96907696	2.9546617	1.5567938	-3.2278571	-18.698785	-0.50763585	1.0	7.5721791e-09	1.0	0.027155729	0.0014885088	ve
0.069891964	4.1092426	0.73094945	0.48605005	0.36903959	0.11878399	0.96201058	2.8280634	0.56456285	-1.0486854	-18.430743	1.1665321	1.0	9.8998818e-09	1.0	0.033068448	0.02222177	ve
0.056427647	4.1022436	0.71824328	0.48349336	0.34279871	0.12036251	0.93322343	3.0648874	0.31563459	1.444125	-18.762172	-1.2754873	1.0	7.107097e-09	1.0	0.032819086	0.00077235959	ve
0.068181333	4.099855	0.71795788	0.49285085	0.3503781	0.11430908	0.97017222	2.4486475	0.69536543	-3.2641394	-18.520831	2.046542	1.0	9.0470177e-09	1.0	0.027812234	0.025690186	ve
0.063563122	4.1155186	0.72154401	0.48920193	0.3573473	0.12427706	0.8825897	3.3362031	0.78889087	-5.4175981	-18.707944	-1.2483734	1.0	7.5031399e-09	1.0	0.033703591	0.00061856165	ve
0.054726242	4.1034546	0.71182139	0.49551399	0.39205522	0.11977899	0.96405069	3.0641395	0.48931702	5.8457162	-18.471932	1.2732829	1.0	9.5004022e-09	1.0	0.031346194	0.017653674	ve
0.072438357	4.1144651	0.71503499	0.4731129	0.38701345	0.11791815	0.9036239	3.1476577	0.87288336	-3.7234511	-18.680466	-1.3962144	1.0	7.7121686e-09	1.0	0.029316488	0.00068782409	ve
0.053065623	4.1167856	0.7006625	0.4820414	0.40302066	0.11953947	0.95043734	2.5442412	0.14182394	3.1477128	-18.583587	1.3520304	1.0	8.4967083e-09	1.0	0.034133111	0.00089422871	ve
0.059267152	4.1068421	0.70907793	0.4959751	0.39029122	0.1220189	0.97072263	2.7612696	0.0638302	1.267016	-18.301523	-0.70828966	1.0	1.1265477e-08	1.0	0.042990346	0.0057005092	ve
0.062317205	4.1098607	0.70781648	0.49526749	0.39431593	0.12733589	0.92412437	2.7447782	0.12822515	-0.30122234	-18.595581	0.66151016	1.0	8.3954047e-09	1.0	0.045023625	0.013049695	ve
0.059679572	4.1119715	0.69644836	0.49075494	0.37961013	0.12533456	0.90892724	2.7106757	0.051982794	-3.0220623	-18.674679	0.0098462088	1.0	7.7569344e-09	1.0	0.0388602	0.013214644	ve
0.063594789	4.1063921	0.71881126	0.49182728	0.397893	0.11726405	0.94469856	2.7117085	0.3395309	0.30175697	-18.596512	0.58166703	1.0	8.3875935e-09	1.0	0.041493676	0.0018919269	ve
0.057581384	4.0994156	0.71310981	0.49249979	0.40200623	0.12305177	0.9302044	2.944469	0.29221394	-1.7374452	-18.648503	-0.17326336	1.0	7.9626592e-09	1.0	0.024943331	0.010727233	ve
0.053830522	4.1047109	0.71290033	0.49288243	0.39092377	0.11789057	0.9183879	2.3388326	0.32513315	1.7668606	-18.504913	-1.6323214	1.0	9.1921728e-09	1.0	0.0248207	0.0069138818	ve
0.067214013	4.1052321	0.69638725	0.49599452	0.39653053	0.1201893	0.9613798	2.7329034	0.2742493	-2.5741529	-18.682619	2.3047858	1.0	7.6955842e-09	1.0	0.038750084	0.014209603	ve
0.057815745	4.1109103	0.69121089	0.5019871	0.38991053	0.12122124	0.93598441	2.5962893	0.19253733	-2.2569424	-18.579032	-1.7268925	1.0	8.535502e-09	1.0	0.025512238	0.010309157	ve
0.061149805	4.099198	0.71490644	0.5084303	0.38834153	0.12069421	0.94684257	3.0360532	0.64459125	12.32082	-18.495609	-1.3720445	1.0	9.2781033e-09	1.0	0.02917264	0.005367889	ve
0.061640095	4.1010973	0.70571566	0.4976609	0.39832263	0.11975306	0.90843186	3.4416419	0.33896535	-12.05209	-18.681688	1.0374941	1.0	7.702753e-09	1.0	0.035539983	0.015339543	ve
0.058023701	4.1085742	0.7111388	0.48924876	0.37392506	0.12298669	0.9426415	2.174134	0.85417888	3.8983407	-18.58274	1.1073914	1.0	8.5039112e-09	1.0	0.026561796	0.0065773134	ve
0.063606708	4.1033109	0.70136593	0.48862965	0.37916159	0.12205334	0.92033708	2.8721801	0.78945012	1.1383077	-18.741177	1.4937153	1.0	7.2578893e-09	1.0	0.035877954	0.0033472214	ve
0.062472087	4.0902651	0.69958526	0.49119558	0.39080235	0.11837931	0.94975216	3.3789793	0.084290533	10.040696	-18.581803	-0.95961818	1.0	8.5118814e-09	1.0	0.036708501	0.019386246	ve
0.066106096	4.1126963	0.69561866	0.49688474	0.40415279	0.11069469	0.96037227	3.3298665	1.1666262	-9.5673941	-18.478903	1.2852142	1.0	9.4344008e-09	1.0	0.028362047	0.0037710564	ve
0.06218731	4.0979849	0.70004637	0.49105742	0.4038772	0.1159636	0.94390548	2.8422336	0.30266283	9.1054223	-18.713505	-1.1245469	1.0	7.4615297e-09	1.0	0.03556818	0.014382889	ve
0.059251246	4.0975133	0.70758482	0.49630989	0.4364686	0.12048611	0.96022523	2.5389403	0.85052155	-6.7957908	-18.543455	1.6284279	1.0	8.8446285e-09	1.0	0.030201856	0.014863823	ve
0.070230279	4.0989523	0.68949899	0.50173028	0.41421642	0.11076527	0.90745162	2.6120328	0.12433105	5.3917796	-18.613809	-1.9464487	1.0	8.2437584e-09	1.0	0.033613734	0.0044758416	ve
0.05923488	4.1064482	0.69122666	0.49079763	0.41923304	0.12287166	0.95781697	2.6104562	0.32763542	-4.3405471	-18.64886	1.8404498	1.0	7.9598165e-09	1.0	0.02847047	0.017026406	ve
0.06373466	4.1069975	0.70958964	0.49714684	0.42108553	0.11737991	0.91605791	2.6107307	0.39043255	-0.056944435	-18.587593	-2.4693282	1.0	8.4627372e-09	1.0	0.033460504	0.0044824384	ve
0.057303316	4.0862233	0.67747768	0.48706789	0.44068654	0.11890242	0.9369276	2.6046587	0.1785714	2.4928686	-18.86457	2.6707256	1.0	6.4153636e-09	1.0	0.026628483	0.0028794345	ve
0.062340047	4.0864394	0.70756214	0.48781303	0.43896878	0.11967707	0.93000646	2.7820747	0.43332521	-2.4311204	-18.406048	-2.6567427	1.0	1.0147404e-08	1.0	0.041231827	0.010404627	ve
0.055284043	4.0931457	0.69118665	0.48198008	0.46329244	0.12579977	0.91071566	1.9609507	1.0790592	3.4539167	-18.805258	-0.32210744	1.0	6.8073846e-09	1.0	0.032868298	0.010119105	ve
0.071996065	4.09624	0.6806552	0.48742995	0.44195346	0.1139116	0.96992959	2.3492561	0.74426752	8.5038424	-18.457328	0.0044688088	1.0	9.6401582e-09	1.0	0.02899932	0.014180267	ve
0.058497072	4.0872519	0.69554858	0.48702418	0.43566007	0.12314499	0.93347498	2.9630399	0.4174202	-6.72959	-18.900815	0.23506814	1.0	6.1870008e-09	1.0	0.038639901	0.0051280525	ve
0.064751796	4.0948244	0.7013949	0.48100245	0.45456517	0.11726024	0.95580146	2.7457289	0.76722738	-6.9790743	-18.909167	-0.24236804	1.0	6.1355426e-09	1.0	0.036410602	0.0038087997	ve
0.05735147	4.1120843	0.69578604	0.48525187	0.46032327	0.12466261	0.94823518	3.6576399	0.81592636	3.9191033	-18.503942	0.31679525	1.0	9.2011101e-09	1.0	0.028968174	0.0018345017	ve
0.065020776	4.0890742	0.68629743	0.47156692	0.47684544	0.11336462	0.94970819	2.6387132	0.15009784	1.0940274	-18.615736	-0.83728763	1.0	8.2278924e-09	1.0	0.035313845	0.010409033	ve
0.066491663	4.1115517	0.68720529	0.48794534	0.46825205	0.11725861	0.96646272	2.7463686	0.82784381	6.6562623	-18.634205	0.37199438	1.0	8.0773226e-09	1.0	0.034740306	0.0088552369	ve
0.06198342	4.1016358	0.691492	0.47688261	0.4617057	0.11649733	0.95942218	6.7390817	1.7912823	-7.9190797	-18.505368	0.28620588	1.0	9.1879957e-09	1.0	0.028403094	0.011623239	ve
0.061434762	4.0874823	0.7061795	0.47603359	0.46437196	0.11640005	0.96500474	2.131662	0.35499635	11.222673	-18.702448	0.44848594	1.0	7.5444905e-09	1.0	0.033284993	0.0012625828	ve
0.064069226	4.1012713	0.69763744	0.4915137	0.45217344	0.11739285	0.93146636	3.9685769	0.88592034	2.3012732	-18.814603	-1.4280943	1.0	6.7440675e-09	1.0	0.040741043	0.013399706	ve
0.064411343	4.093562	0.69463534	0.48866309	0.42419123	0.11243205	0.95111395	1.8892514	1.2023663	-5.215409	-18.363851	1.173552	1.0	1.0584755e-08	1.0	0.032523845	0.0049026046	ve
0.065617562	4.1039885	0.69566033	0.4832885	0.43130149	0.11462474	0.95236364	1.8546683	0.45399283	-4.100809	-18.360265	0.46368129	1.0	1.0622781e-08	1.0	0.03745369	0.0037681565	ve
0.06469405	4.1060523	0.69618885	0.47677972	0.42036605	0.1169933	0.93271459	4.3148772	1.061776	2.5754338	-18.683903	0.25356321	1.0	7.6857134e-09	1.0	0.024841998	0.017425051	ve
0.060443212	4.0939119	0.70786622	0.48890636	0.40351028	0.12502721	0.93809682	1.7030233	1.2203467	-2.4166363	-18.627123	-0.25966669	1.0	8.1347287e-09	1.0	0.043309274	0.0052569676	ve
0.066475066	4.0738927	0.71305434	0.48025334	0.41863961	0.1126662	0.95644524	1.647439	0.67114168	3.6238443	-18.578606	0.20471069	1.0	8.5391351e-09	1.0	0.023783032	0.016775203	ve
0.055764022	4.1010766	0.71210677	0.47566925	0.41263434	0.1278522	0.96321226	3.7255938	0.56463464	2.3269603	-18.655091	-0.31576391	1.0	7.9103684e-09	1.0	0.031162597	0.012468179	ve
0.062371062	4.1042302	0.71685586	0.48924353	0.39569956	0.11642648	0.97411466	2.5418301	1.3747539	-3.5273171	-18.521511	1.0104715	1.0	9.040868e-09	1.0	0.035447472	0.0069268245	ve
0.065700412	4.0942229	0.70563905	0.47744364	0.41241589	0.11696608	0.97393335	3.044126	1.0540204	-2.4094378	-18.573343	-0.43127634	1.0	8.5841935e-09	1.0	0.037094077	0.014799553	ve
0.059309511	4.1157001	0.7215661	0.48183119	0.41352213	0.11727411	0.95964408	5.5071791	0.63959789	-2.8880473	-18.588786	0.63406697	1.0	8.4526466e-09	1.0	0.029554604	0.001423613	ve
0.071881179	4.1188625	0.69220278	0.48883497	0.40798201	0.11292953	0.97020837	5.1730268	0.85279722	6.5316901	-18.58839	-0.52396887	1.0	8.455995e-09	1.0	0.033178039	0.00037934612	ve
0.060407069	4.0931306	0.7060466	0.49740551	0.38687199	0.12115071	0.93055781	2.1319765	0.24045002	-6.5753149	-18.654926	0.45783424	1.0	7.9116767e-09	1.0	0.032390385	0.0069321109	ve
0.063528467	4.0967481	0.70447554	0.49362083	0.37358813	0.11380486	0.94273139	4.9803559	1.7363628	2.349165	-18.521361	-1.6776071	1.0	9.0422254e-09	1.0	0.034263404	0.0087204552	ve
0.066824875	4.1032454	0.70075565	0.48968486	0.39098169	0.11752529	0.98845938	5.1111649	0.67852949	-9.9521618	-18.616056	0.60877275	1.0	8.2252569e-09	1.0	0.033086339	0.010002667	ve
0.062285677	4.0923702	0.71843284	0.4862325	0.39398879	0.11447135	0.95698074	3.1493648	0.4850453	11.060831	-18.588626	-0.50811775	1.0	8.4540045e-09	1.0	0.030956155	0.0089991915	ve
0.065842052	4.1069675	0.70954008	0.48178522	0.37764824	0.1173667	0.94416037	2.4143465	0.52680771	0.60255279	-18.653404	-1.3418708	1.0	7.9237318e-09	1.0	0.028972069	0.0033006031	ve
0.059459813	4.0781597	0.71440775	0.49329072	0.37600736	0.12079912	0.98005077	2.0391914	0.82949551	0.31390744	-18.838917	1.534195	1.0	6.5820672e-09	1.0	0.033193011	0.010661148	ve
0.057327269	4.0723142	0.716151	0.49493383	0.38410079	0.12026177	0.97098229	1.9936682	0.72584296	-1.9146947	-18.916926	1.7405822	1.0	6.0881211e-09	1.0	0.033459586	0.011785033	ve
0.065742326	4.08106	0.71724104	0.49723847	0.35026637	0.11632556	0.96704573	2.9295022	0.61526679	3.7695047	-18.562181	0.68260738	1.0	8.6805452e-09	1.0	0.027646876	0.0071454158	ve
0.065043154	4.0879685	0.71639463	0.47224964	0.38827277	0.11389399	0.9211329	3.0519811	0.52096489	0.84320483	-18.608817	-0.01991747	1.0	8.2850177e-09	1.0	0.032949038	0.013224436	ve
0.068178726	4.1099884	0.71783615	0.47749969	0.37477626	0.11703053	0.915264	2.3440641	0.55864604	2.3637602	-18.498527	-1.5767132	1.0	9.251067e-09	1.0	0.031510942	0.0030296587	ve
0.052361451	4.1111383	0.71689334	0.47768419	0.35975737	0.12963992	0.92650891	2.9302122	0.56650655	-2.7213433	-18.732298	1.2893666	1.0	7.3226188e-09	1.0	0.034021739	0.019428279	ve
0.070142072	4.0849773	0.71669439	0.47870804	0.39242438	0.10761002	0.96141729	2.5996266	0.16065402	-13.372936	-18.575337	-0.37988434	1.0	8.5671e-09	1.0	0.029293402	0.016028694	ve
0.050764845	4.0985328	0.7372	0.48178296	0.39125934	0.12744849	0.93400567	2.6305843	0.26633179	4.0893583	-18.630474	1.1957293	1.0	8.1075149e-09	1.0	0.031421569	0.003654648	ve
0.073807414	4.0881712	0.72186319	0.46190162	0.36738308	0.11127233	0.93700542	2.6543659	0.47789831	-3.9696995	-18.52964	-1.2105992	1.0	8.9676701e-09	1.0	0.03133382	0.014715924	ve
0.050491125	4.1021595	0.71848003	0.48308573	0.38060017	0.12625648	0.95290555	2.4721143	0.24787928	3.6369371	-18.616316	1.1301454	1.0	8.2231215e-09	1.0	0.029759554	0.0078765389	ve
0.064172644	4.0927419	0.71783532	0.4996629	0.37974237	0.10698188	0.96145646	2.4901076	0.60534021	-2.3174743	-18.619944	-0.1131738	1.0	8.1933441e-09	1.0	0.037703433	0.0087915248	ve
0.066378458	4.1052288	0.70794044	0.48213137	0.39033773	0.12574094	0.8851902	2.5667502	0.95678472	5.5769597	-18.430295	-0.9275196	1.0	9.9043211e-09	1.0	0.026853733	0.011006105	ve
