prob_fn	mu_0	omega_mu	sigma_0	omega_sigma	prob_tx	prob_bd_given_prev_tx	mu_tx	sigma_tx	est_param1	est_param2	est_param3	use_param1	use_param2	use_param3	beta_extra	beta_tx	trans_form
0.065424966	4.0998479	0.69037389	0.49127676	0.39529974	0.11011144	0.9518942	2.6410378	0.40269404	-6.6839547	-8.1330826	-0.25164095	0.0012492589	0.00029357534	1.0	0.013249493	0.016242717	ve
0.06269287	4.1010706	0.70039623	0.49150227	0.38618454	0.1236569	0.92820064	2.6803634	0.039945825	-6.6555397	-7.9864143	0.50048129	0.0012852195	0.00033993564	1.0	0.011527527	0.0043333998	ve
0.06269287	4.1010706	0.70039623	0.49150227	0.38618454	0.1236569	0.92820064	2.6803634	0.039945825	-6.6555397	-7.9864143	0.50048129	0.0012852195	0.00033993564	1.0	0.011527527	0.0043333998	ve
0.06103729	4.0996731	0.69989694	0.49402644	0.39883015	0.12350249	0.90951494	2.6884149	0.056133063	-6.7538028	-8.1393397	0.27045484	0.0011650765	0.00029174469	1.0	0.012238026	0.0030109068	ve
0.056677212	4.1035299	0.70116933	0.50094628	0.41185069	0.12144676	0.97154994	2.9496077	0.76373761	-6.5937485	-8.6495362	-0.54721289	0.0013670277	0.0001751774	1.0	0.012746206	0.0058777377	ve
0.062890252	4.1147767	0.69369394	0.48803798	0.40366223	0.11093163	0.932592	3.3146682	1.1275116	-6.6841651	-8.3177417	2.5563377	0.0012489964	0.00024408699	1.0	0.0084721109	0.012464934	ve
0.060295298	4.0972906	0.68347468	0.5051527	0.40967602	0.11900525	0.96090642	2.2475533	0.38951458	-6.5697589	-7.9053857	1.3481008	0.0014001722	0.00036861626	1.0	0.0064660261	0.01166237	ve
0.060552018	4.1194755	0.69321188	0.48998625	0.45035717	0.11694823	0.92632065	2.4151557	0.44151823	-6.5476685	-8.6876189	-1.1947372	0.001431402	0.00016863271	1.0	0.018227052	0.015613874	ve
0.061202688	4.0994522	0.67497254	0.49290278	0.46305779	0.12264131	0.93654755	2.7175905	1.1574693	-6.7057672	-7.4533641	1.8861378	0.0012223374	0.00057915325	1.0	0.0070367866	0.0056441256	ve
0.062066839	4.0699038	0.68060025	0.49726846	0.45035263	0.11933866	0.93759025	2.6315932	0.22833828	-6.531734	-8.6550267	-0.79487791	0.0014543599	0.00017421839	1.0	0.018283454	0.0044252964	ve
0.061500641	4.0892968	0.68181673	0.50785951	0.46157102	0.11749059	0.93041862	2.5110078	0.16459906	-6.397842	-8.8133463	1.1780534	0.0016623787	0.00014871259	1.0	0.0056019095	0.0012292549	ve
0.062894102	4.1187087	0.66511202	0.49914987	0.44156725	0.11866745	0.91510931	2.8122121	0.32334163	-6.580385	-8.7241883	-0.89388977	0.0013853931	0.00016257828	1.0	0.018487538	5.5506281e-05	ve
0.063059327	4.1222077	0.69214247	0.49005731	0.46532624	0.11689769	0.9457282	2.4888684	0.46323182	-6.2599814	-8.8044668	1.7238406	0.0019076353	0.00015003877	1.0	0.0082916917	0.0075909714	ve
0.06144416	4.1007753	0.68596315	0.49650152	0.43309295	0.12467194	0.95877106	2.6502396	0.14891358	-6.5507079	-8.9717859	1.9390918	0.0014270641	0.00012692518	1.0	0.010483558	0.004950441	ve
0.060636765	4.1081418	0.68072819	0.49290011	0.44761149	0.11663338	0.9416755	2.831386	0.79903013	-6.5841785	-8.4321646	-1.4619927	0.0013801547	0.00021770222	1.0	0.013885889	0.012049829	ve
0.065951464	4.1059344	0.6881596	0.49080069	0.46797468	0.11535907	0.9429898	2.7232727	0.22733106	-6.6944408	-8.1229811	0.96090258	0.0012362437	0.00029655504	1.0	0.0134618	0.0013981393	ve
0.055949181	4.1101401	0.67098476	0.48139548	0.47788087	0.12409545	0.90977231	2.6675914	0.26448481	-6.3950464	-8.5822065	-0.74373909	0.0016670247	0.00018737589	1.0	0.0086796847	0.0039975239	ve
0.063568283	4.1010117	0.69590846	0.4964639	0.4456859	0.11525879	0.91109894	2.5409309	0.18637078	-6.5714902	-8.3416078	0.28340114	0.0013977535	0.00023833194	1.0	0.014197082	0.0033074379	ve
0.05870352	4.1060724	0.68239882	0.49301156	0.43964916	0.11913141	0.91795041	2.3773808	0.30690343	-6.3913385	-9.0435184	-1.2165761	0.001673207	0.00011814044	1.0	0.0076005149	0.0049543308	ve
0.068212366	4.095221	0.67578933	0.49442997	0.44787883	0.11639671	0.95387125	2.2181278	0.56041189	-6.8951227	-8.0919698	1.4822759	0.0010116882	0.00030589284	1.0	0.016294152	0.015947206	ve
0.061736884	4.1002043	0.70824383	0.49808526	0.42668856	0.12401014	0.93200079	2.1326178	1.052212	-6.6288164	-8.9593274	0.8078341	0.0013199819	0.00012851615	1.0	0.0067240268	0.011470954	ve
0.056687241	4.1114021	0.69381559	0.49157509	0.42925764	0.12519372	0.98716724	1.7439843	1.0201175	-6.546543	-8.9426236	0.15541848	0.0014330116	0.00013068062	1.0	0.0090349653	0.0087009826	ve
0.0690605	4.1050366	0.68920248	0.49115271	0.41589652	0.11150092	0.89864528	2.7504073	0.40145034	-6.6321156	-7.2925991	-0.10250434	0.0013156399	0.0006800941	1.0	0.012189411	0.011055176	ve
0.06518763	4.0934824	0.69505995	0.50400878	0.43711939	0.11688451	0.92339198	2.5864459	0.183769	-6.6053557	-8.6557806	1.1446566	0.0013512734	0.00017408711	1.0	0.010439724	0.0097075704	ve
0.063155636	4.1004605	0.67193663	0.50944213	0.3899741	0.12198034	0.95903063	2.7127125	0.11762601	-6.4732417	-8.4804437	1.034299	0.0015418308	0.00020744358	1.0	0.010305654	0.012055445	ve
0.062766362	4.0913506	0.68820857	0.5110034	0.39083057	0.11095305	0.95506201	3.2229348	1.9356495	-6.6333813	-7.8528032	0.63025687	0.001313978	0.00038850994	1.0	0.013458004	0.0080584171	ve
0.059085515	4.1010674	0.69456499	0.5004288	0.38186535	0.11806947	0.9239688	2.3349361	0.058419377	-6.3972317	-8.478947	0.068836044	0.0016633918	0.00020775423	1.0	0.008860838	0.0033721236	ve
0.065025438	4.1140383	0.70150318	0.50392144	0.4054168	0.12013708	0.96665399	2.5861647	0.39061873	-6.7583561	-6.911188	-0.13813782	0.0011597897	0.00099558099	1.0	0.013091465	0.014355317	ve
0.060329555	4.1170094	0.71031623	0.49413102	0.39286029	0.11917109	0.87441492	2.6183764	0.31889694	-6.8693258	-6.508376	0.33876535	0.0010380987	0.0014886796	1.0	0.012164921	0.0011439086	ve
0.059751398	4.102825	0.70391333	0.4975795	0.36060285	0.11695231	0.92604794	3.1295721	0.95169028	-6.2060958	-9.2934136	-0.24947625	0.0020130367	9.2019911e-05	1.0	0.0096704592	0.001180338	ve
0.067045708	4.0999891	0.7005117	0.50261895	0.34641696	0.1218653	0.94520162	2.7379461	0.30008887	-6.8613976	-7.6103113	0.41607207	0.001046353	0.00049507244	1.0	0.012525345	0.02394586	ve
0.060179765	4.0936688	0.69161936	0.49280761	0.37302692	0.11615584	0.91806968	2.5480456	0.24458779	-7.024971	-4.4609198	0.11839111	0.000888603	0.011419815	1.0	0.0088774603	0.0012348926	ve
0.065170161	4.0812438	0.71198263	0.49395858	0.36594416	0.11872725	0.9599381	2.778316	0.41480318	-6.1970569	-9.1923093	-0.22034717	0.0020312778	0.0001018091	1.0	0.013936887	0.025986042	ve
0.066344314	4.1215209	0.71597377	0.49344577	0.35902794	0.11996954	0.93809459	2.520654	0.19726327	-6.8716752	-4.1313698	0.91751376	0.0010356651	0.01580699	1.0	0.01016915	0.023062096	ve
0.062295891	4.1330234	0.71675311	0.4898534	0.33036265	0.11796455	0.86735615	2.5888081	0.19005951	-6.9246913	-5.58345	-0.46232391	0.00098224088	0.0037454912	1.0	0.0076346313	0.0004494019	ve
0.065575966	4.1020817	0.71422393	0.49965178	0.34730931	0.11627231	0.95699847	2.5960971	0.2165901	-6.2983232	-9.0788493	-0.70851359	0.0018360093	0.00011403977	1.0	0.012130799	0.00033285983	ve
0.058069104	4.0915626	0.71234475	0.50109235	0.33691468	0.12953637	0.90340226	2.6671122	0.11526559	-6.5332643	-8.2495296	-1.6905535	0.0014521392	0.00026131318	1.0	0.0089801282	0.00066492252	ve
0.069719568	4.1008933	0.72149904	0.48704976	0.35189759	0.11425265	0.942523	2.6251849	0.18276847	-6.5944059	-8.477393	-1.2725897	0.0013661305	0.00020807727	1.0	0.010640012	0.0010496655	ve
0.053846593	4.1118505	0.71543333	0.49790471	0.3581894	0.12185008	0.91827561	2.5266737	0.20273349	-6.5614252	-8.4604994	1.1568559	0.001411873	0.00021162155	1.0	0.011432371	0.024438308	ve
0.063517872	4.0928421	0.71712029	0.48058158	0.37795701	0.111258	0.91838215	2.6304342	0.38571651	-6.5934755	-8.6757244	-1.36284	0.0013674005	0.00017065014	1.0	0.012450105	0.0032953233	ve
0.062377651	4.0948292	0.71350479	0.4796757	0.39801695	0.12702668	0.9430274	2.4667919	0.39824529	-6.4787491	-8.4274106	1.1020695	0.0015333757	0.00021873942	1.0	0.0105255	0.0015029051	ve
0.058132202	4.0956331	0.70129849	0.48817021	0.40766143	0.11234565	0.95781711	2.337235	0.10045069	-6.6184553	-8.0063527	-1.1026075	0.0013337111	0.00033322723	1.0	0.011640737	0.020149145	ve
0.060670385	4.0884976	0.69808545	0.48709321	0.40519713	0.11642506	0.95537115	2.3935726	0.058461231	-6.5522613	-8.3286051	-1.1120116	0.0014248523	0.00024145038	1.0	0.0088384851	0.010844763	ve
0.068367126	4.1048792	0.69348084	0.49376654	0.41476377	0.11586916	0.93274726	2.7128531	0.7267741	-6.5267349	-8.6673206	0.64072844	0.001461638	0.00017209004	1.0	0.014333469	0.0045846178	ve
0.060261626	4.1033169	0.71341045	0.48617955	0.43266248	0.10878973	0.87155272	2.7851043	0.40769289	-6.5151302	-8.6088873	0.5346034	0.0014786733	0.00018244355	1.0	0.011813868	0.0043635382	ve
0.053160852	4.0955064	0.69692827	0.48720938	0.41483184	0.1213195	0.96828856	2.838427	0.35617433	-6.4538746	-8.7955706	-0.25825229	0.0015719352	0.00015137929	1.0	0.011009317	0.0064433999	ve
0.069251302	4.1025892	0.69572144	0.49206065	0.41451712	0.11927729	0.94052402	2.8863764	0.46805923	-6.6082888	-8.2686452	0.2678561	0.0013473211	0.00025636673	1.0	0.010904416	0.0014076859	ve
0.06236706	4.0956938	0.69082861	0.49039684	0.40399502	0.11650666	0.95148189	1.8730995	0.30558967	-6.5456506	-7.3077826	-0.49026059	0.0014342892	0.00066985272	1.0	0.012493039	0.0045065653	ve
0.066530362	4.0874421	0.71168618	0.4976711	0.36322399	0.11468157	0.96965369	1.6527473	1.254281	-6.5870182	-6.9463623	0.53279106	0.0013762465	0.00096120393	1.0	0.012156152	0.00911468	ve
0.056406005	4.1180083	0.70782133	0.50802769	0.38073595	0.11954279	0.94139158	2.0572567	0.80774098	-6.6433931	-8.5956871	-1.0373316	0.0013009053	0.00018486736	1.0	0.01348948	0.00086572392	ve
0.061506353	4.1063154	0.70619028	0.50591007	0.37536967	0.11469851	0.94222851	2.4004179	0.50484993	-6.4812382	-8.2618823	1.1479884	0.0015295695	0.00025810593	1.0	0.009631799	0.001845634	ve
0.064125584	4.0959851	0.68386491	0.50178073	0.3893079	0.11388318	0.95160011	2.6448177	0.35801308	-6.7602694	-8.1038194	-0.32698332	0.0011575754	0.0003022906	1.0	0.012587678	0.0027411897	ve
0.06466789	4.098921	0.68578227	0.49545712	0.37727741	0.12154174	0.92314318	2.5680644	0.33947014	-6.5613209	-8.1412305	0.24992565	0.0014120201	0.00029119375	1.0	0.0094070443	0.0077643374	ve
0.054420749	4.1005157	0.69177329	0.50947438	0.40083018	0.12502848	0.94062399	2.6011695	0.15074507	-6.4800246	-8.8269868	-0.89056287	0.0015314241	0.00014669815	1.0	0.014006978	0.0085294542	ve
0.059634659	4.1128914	0.70317775	0.49939336	0.39682215	0.12390875	0.90532666	2.5105484	0.17393567	-6.5920966	-8.2995471	0.25558172	0.0013692847	0.00024856761	1.0	0.0077629947	0.0081022362	ve
0.066729079	4.0750817	0.69557859	0.49106099	0.39441399	0.11760331	0.93313293	2.669097	0.292877	-6.8466682	-7.3921665	0.87684867	0.0010618628	0.00061568049	1.0	0.0098221903	0.0070523075	ve
0.064826577	4.0965134	0.70588689	0.49054261	0.38587006	0.11828603	0.97246481	4.3040494	0.32139614	-6.4941994	-8.799438	-1.613043	0.0015099021	0.00015079506	1.0	0.018395348	0.0089482221	ve
0.067116705	4.1003174	0.70687995	0.49367065	0.4058384	0.11825978	0.96904847	4.1579977	0.24426735	-6.6695658	-8.7848651	-1.6179477	0.0012673414	0.00015300834	1.0	0.016172314	0.0065628246	ve
0.058273964	4.1123147	0.7069248	0.48915589	0.37825748	0.11677802	0.92332693	2.2273822	0.48852832	-6.5851448	-8.3517519	1.618124	0.0013788236	0.00023592706	1.0	0.0066569112	0.009258404	ve
0.060601959	4.1094726	0.702025	0.49202564	0.38665145	0.12009594	0.91155723	2.9129034	0.34821373	-6.6698452	-7.7314909	0.59299399	0.0012669878	0.00043859696	1.0	0.008299666	0.0094817366	ve
0.057845654	4.1178982	0.70602718	0.48858561	0.39469812	0.12367662	0.89828847	2.4521673	0.18108071	-6.7609393	-6.9286259	1.4504682	0.0011568011	0.00097838748	1.0	0.015348982	0.016753981	ve
0.061412243	4.0763307	0.70563977	0.49839697	0.3851269	0.11728688	0.97099344	2.2781881	0.78698054	-6.4139927	-9.3443886	-1.2746211	0.0016357893	8.7447137e-05	1.0	0.0087283871	0.0054380185	ve
0.060054548	4.1040039	0.71111672	0.50176623	0.37597038	0.12157953	0.94058499	2.6318894	0.30998178	-6.2707672	-8.6799459	-0.340357	0.0018872091	0.00016993137	1.0	0.0095198602	0.010802117	ve
0.064955914	4.0989149	0.69987837	0.49395644	0.35900401	0.11768539	0.92892623	2.0486168	0.60745061	-6.6334475	-8.8678116	-0.40392524	0.0013138911	0.00014083065	1.0	0.015283522	0.004542779	ve
0.059941739	4.1097796	0.71350575	0.49094754	0.35737389	0.11353062	0.94069669	1.701667	0.99795643	-6.6862334	-7.9944762	0.2479591	0.0012464191	0.00033720704	1.0	0.0068198837	0.011354207	ve
0.067832204	4.0961435	0.70759763	0.49472298	0.36434824	0.12410689	0.93588005	1.7398659	0.95914709	-6.3854403	-9.140383	-0.19359963	0.0016830885	0.00010723475	1.0	0.016540275	0.0012569887	ve
0.066247375	4.090122	0.70786019	0.4943044	0.36131063	0.10816153	0.92793755	2.2251612	0.84651211	-6.4381543	-8.9869423	0.6027767	0.001596802	0.00012501619	1.0	0.012779622	0.0010698925	ve
0.068833427	4.0813404	0.70604564	0.49655221	0.3600435	0.10889761	0.91107848	2.4932233	0.55027322	-6.4191155	-8.8909468	-1.9888617	0.0016274446	0.00013761034	1.0	0.010449941	0.024076567	ve
0.053909146	4.1017594	0.71939921	0.49131697	0.37699796	0.13408984	0.94204919	2.4915504	0.88429912	-6.4609397	-8.5032376	1.437114	0.0015608857	0.00020276956	1.0	0.013284199	0.00019246564	ve
0.054059878	4.1046832	0.70415275	0.48721406	0.3748181	0.13169254	0.96120187	2.778743	0.43345473	-6.4588075	-9.1418789	0.72472618	0.0015642123	0.00010707447	1.0	0.017240271	0.0005981096	ve
0.068711418	4.1071985	0.70363021	0.48818892	0.38622089	0.10968495	0.90264581	2.6020226	0.95842949	-6.5175852	-8.0677144	0.47189634	0.0014750531	0.00031340075	1.0	0.0085124867	0.0036649046	ve
0.069287574	4.1007003	0.70696096	0.49313462	0.37919285	0.10768277	0.93732025	3.0746743	0.75822687	-6.5477615	-9.0004466	-0.70595623	0.0014312691	0.00012333949	1.0	0.0072987959	0.0057661398	ve
0.056597554	4.1103037	0.70327223	0.48960655	0.38000256	0.12657656	0.96286356	3.4600061	0.067537091	-6.5860101	-7.5670055	0.25634646	0.0013776327	0.0005169716	1.0	0.0080441575	0.0050212273	ve
0.066996941	4.1095056	0.71201306	0.49569468	0.38175878	0.11293703	0.94502264	2.7759399	1.0824026	-6.6068584	-8.1446642	-0.1412863	0.0013492471	0.00029019586	1.0	0.013165568	0.0065748852	ve
0.059424054	4.0935861	0.70248083	0.50442746	0.37272334	0.12267131	0.95377531	2.4043124	0.157295	-6.5445776	-8.8821933	0.48394497	0.0014358267	0.00013882004	1.0	0.010006412	0.0046057316	ve
0.070031919	4.0949274	0.70865763	0.49657372	0.37469027	0.10896816	0.93837176	2.4861942	0.8089475	-6.6013017	-8.0109963	-0.4767867	0.0013567552	0.00033168393	1.0	0.010651392	0.014910023	ve
0.058057936	4.0847518	0.71303978	0.48361081	0.37675295	0.12398873	0.9301123	2.4758012	0.14358272	-6.4495942	-8.4535947	0.63036611	0.0015786676	0.00021308748	1.0	0.0073543297	0.0051832075	ve
0.069638674	4.1029191	0.69784063	0.49657496	0.35904487	0.11940515	0.95805403	2.4805281	0.21231837	-6.6890534	-8.0961215	-0.16526598	0.0012429134	0.00030462589	1.0	0.016249639	0.0074709339	ve
0.056052714	4.0894811	0.70077902	0.49695749	0.39009305	0.11753371	0.89615481	2.5571464	0.26572617	-6.6433324	-8.8081815	0.15800948	0.0013009842	0.00014948254	1.0	0.0078011427	0.011527517	ve
0.057846114	4.0774902	0.71225713	0.50541612	0.38024258	0.12951876	0.92808226	2.6244015	0.33606685	-6.611665	-7.6362712	-1.0576866	0.0013427861	0.00048239192	1.0	0.022937374	0.0093440695	ve
0.067320275	4.0990935	0.71018854	0.47943607	0.394349	0.11404715	0.96163094	2.5824485	0.22835184	-6.5682961	-9.0332235	1.0247801	0.001402219	0.00011936281	1.0	0.0051578776	0.0071901841	ve
0.065469995	4.0951004	0.70919134	0.47487694	0.4003685	0.11999107	0.9662173	2.7977256	0.25380591	-6.5878159	-6.9344004	0.76385289	0.0013751506	0.00097275959	1.0	0.0061180225	0.014407251	ve
0.057078096	4.1051148	0.71664819	0.47517548	0.41567344	0.12244449	0.96150598	2.1316664	1.2065419	-6.4747763	-7.8557692	-0.41915896	0.0015394701	0.00038735979	1.0	0.0171806	0.001395406	ve
0.067543753	4.1190453	0.69391189	0.4903892	0.41690759	0.11460156	0.89408675	2.5370406	0.75998125	-6.7135239	-8.5481115	0.31713563	0.0012129043	0.00019387335	1.0	0.006920225	0.00060576979	ve
0.059652677	4.1013834	0.68596376	0.48434131	0.44642251	0.12232067	0.94506386	3.1415003	0.76874966	-6.551369	-7.5836857	-0.30376301	0.0014261223	0.0005084243	1.0	0.016131543	0.0077876208	ve
0.061424131	4.0847353	0.69338076	0.48647984	0.42056785	0.11784574	0.96671405	2.882322	0.46040844	-6.6554949	-8.4080494	-0.43459963	0.001285277	0.0002230148	1.0	0.013780712	0.013187347	ve
0.062621009	4.1029933	0.6875724	0.48307617	0.4144204	0.11648932	0.93948231	2.9171728	0.53754185	-6.7135479	-8.0188515	-0.44869106	0.0012128752	0.00032908956	1.0	0.01449307	0.012323343	ve
0.057665787	4.0894009	0.72343102	0.50791135	0.38743754	0.11965168	0.91033263	2.7691821	0.22668668	-6.5081503	-8.568021	-0.53397177	0.001489015	0.00019005234	1.0	0.0067968059	0.011064627	ve
0.060235713	4.0801625	0.70889152	0.49214684	0.43757843	0.11964686	0.93985537	2.8025673	0.35337159	-6.4469549	-8.6701158	1.1415111	0.001582833	0.00017160977	1.0	0.010021982	0.0049350807	ve
0.057260782	4.0903127	0.69140774	0.48114004	0.42990556	0.12454665	0.9265687	2.8140869	0.24889525	-6.6562961	-8.0732879	-1.700247	0.001284249	0.00031165942	1.0	0.0085288419	0.0040966756	ve
0.056282007	4.097021	0.69026535	0.49368294	0.41177117	0.11751867	0.92359954	2.4374898	0.48290979	-6.6547948	-8.0046244	0.14247144	0.001286176	0.00033380343	1.0	0.0096849091	0.0032484056	ve
0.068498306	4.0944933	0.68595343	0.49702068	0.44267808	0.11822303	0.93771337	2.5393908	0.24600694	-6.5093294	-8.1602709	-0.52741728	0.001487263	0.00028570331	1.0	0.0084733856	0.013760099	ve
0.059727244	4.116431	0.70653112	0.49161851	0.40888214	0.12726959	0.93136493	2.5777556	0.18895382	-6.6011179	-8.3470962	0.74224209	0.0013570042	0.00023702778	1.0	0.01473162	0.0036021599	ve
0.058125001	4.1067632	0.69972359	0.49483578	0.39558264	0.11827156	0.92092112	2.4614313	0.27978826	-6.5102393	-8.5094451	0.2966688	0.0014859123	0.00020151502	1.0	0.0098945945	0.0066713236	ve
0.060537059	4.0969901	0.68227904	0.49387837	0.43176461	0.12390649	0.97143493	2.4618448	0.095376964	-6.4731791	-8.5523501	0.53911172	0.0015419272	0.0001930535	1.0	0.0086446854	0.0054748172	ve
0.060284557	4.0940385	0.69218675	0.48823037	0.42874344	0.11213636	0.87000766	2.5294125	0.25648456	-6.6201461	-8.4277485	-0.56674724	0.001331461	0.00021866555	1.0	0.014054869	0.0045282961	ve
0.05619591	4.0885586	0.70254016	0.48558703	0.39782432	0.12206123	0.95041588	2.6238488	0.388504	-6.6500216	-7.8749051	-0.16939876	0.0012923219	0.00038002056	1.0	0.0098463802	0.00019463072	ve
0.062433078	4.0874968	0.71005888	0.50001144	0.35315439	0.12672982	0.85634076	2.954455	0.44123138	-6.908597	-6.7607999	0.60775997	0.00099816129	0.0011569622	1.0	0.016159155	0.0034854814	ve
0.062118115	4.0888533	0.7082407	0.48688681	0.36559182	0.11239035	0.96091292	2.4781822	0.27014974	-6.3615994	-9.1781515	-0.32823604	0.0017236269	0.00010326059	1.0	0.0077542338	0.017029527	ve
0.066095732	4.0675287	0.74343564	0.48981393	0.3617868	0.12275597	0.94803501	2.3544861	0.072054693	-6.7097305	-7.6324127	0.31904593	0.0012175085	0.00048425589	1.0	0.016473583	0.0087070672	ve
0.065440276	4.1062437	0.71643629	0.48686229	0.33618723	0.11918479	0.9491716	2.6225459	0.21716277	-6.3630983	-8.4866033	-0.37608302	0.0017210498	0.00020616999	1.0	0.0085436167	0.007556297	ve
0.06210897	4.1160228	0.72027014	0.48771953	0.34111364	0.12304827	0.9453648	2.6940834	0.091031383	-6.6121895	-8.3846938	0.29110019	0.0013420829	0.00022828354	1.0	0.0092363234	0.0049032975	ve
0.061422386	4.109883	0.70247688	0.49110977	0.35092302	0.11820018	0.95223951	3.2785159	0.67721897	-7.0701495	-6.4859472	-0.50332909	0.00084938395	0.0015223946	1.0	0.013819753	0.013584106	ve
0.064325971	4.1147742	0.70834092	0.50137288	0.3711271	0.12012435	0.98070747	5.4014366	0.055699115	-6.4246819	-8.5521092	0.7562681	0.0016184253	0.00019310002	1.0	0.0081819189	0.0084006533	ve
0.060168735	4.0947534	0.69896915	0.46408823	0.41192109	0.12394035	0.96514083	3.2314035	0.42998471	-6.5242208	-8.3503435	1.0525829	0.0014653118	0.00023625951	1.0	0.0078497946	0.010623962	ve
0.065916901	4.0986002	0.7224725	0.49612768	0.39932979	0.11525702	0.91084708	2.323463	0.59404591	-6.5254887	-8.5189639	0.062787979	0.001463458	0.00019960633	1.0	0.01611703	0.021196084	ve
0.057971329	4.1152659	0.6932235	0.49498801	0.41319954	0.1301455	0.96412661	1.7218308	0.55751109	-6.6239154	-8.2583372	0.047262569	0.0013264584	0.00025902234	1.0	0.007303012	0.0030519061	ve
0.062974713	4.0986369	0.69183571	0.48891214	0.41442469	0.12164114	0.95674924	1.7802132	1.5676362	-6.6927982	-7.4850442	0.46279276	0.0012382734	0.00056110336	1.0	0.0064221458	0.022984631	ve
0.061364261	4.1023896	0.70977747	0.49545592	0.43441951	0.11250158	0.96380869	8.6369786	0.17215598	-6.3868032	-9.1782749	-0.19626297	0.0016808001	0.00010324785	1.0	0.016698969	0.0020116672	ve
